frame,x,y,z
114,1.6519211530685425,-0.4705328345298767,10.780558586120605
115,1.980889081954956,-0.5587560534477234,10.778532981872559
116,1.950414776802063,-0.30104056000709534,11.16120719909668
117,1.6237375736236572,-0.6178054213523865,10.726093292236328
118,1.5204768180847168,-0.4294247627258301,10.88776683807373
119,1.8496098518371582,-0.16842970252037048,11.035717964172363
120,1.6497026681900024,-0.22692006826400757,11.028547286987305
121,1.392889142036438,-0.16244158148765564,11.184773445129395
122,1.5114535093307495,0.14566634595394135,11.06881046295166
123,1.5612833499908447,-0.22162243723869324,10.958870887756348
124,1.467472791671753,-0.01933472417294979,11.492172241210938
125,1.4178352355957031,-0.15152759850025177,11.131175994873047
126,1.6739226579666138,-0.1669776290655136,11.244880676269531
127,1.661234974861145,-0.504828155040741,11.225157737731934
128,1.8520652055740356,0.2157631665468216,11.163568496704102
129,1.8902316093444824,0.23457393050193787,11.179429054260254
130,1.977722406387329,0.12941604852676392,11.255849838256836
131,2.2605979442596436,-0.015774624422192574,11.379066467285156
132,1.8690829277038574,-0.18916675448417664,10.881905555725098
133,1.688675880432129,0.20264150202274323,10.754495620727539
134,1.7247711420059204,-0.004258773289620876,10.920344352722168
135,1.6684777736663818,-0.02065350115299225,10.884970664978027
136,1.6879433393478394,-0.10397844016551971,10.722780227661133
137,2.023651361465454,-0.024723362177610397,10.959519386291504
138,1.9227772951126099,-0.05051602050662041,11.238515853881836
139,1.586733341217041,0.1363825500011444,11.02853775024414
140,1.4201300144195557,-0.031540073454380035,10.809852600097656
141,1.3423304557800293,-0.004686242900788784,11.043347358703613
142,1.5685421228408813,0.0421772338449955,11.472148895263672
143,1.6535447835922241,-0.24381956458091736,11.028870582580566
144,1.9090263843536377,0.17313449084758759,11.177801132202148
145,1.6398872137069702,-0.16006451845169067,11.426759719848633
146,1.2700014114379883,0.07448245584964752,11.470176696777344
147,1.4469988346099854,0.07733946293592453,11.455353736877441
148,1.329862356185913,0.1381634771823883,11.053275108337402
149,1.8922314643859863,0.10210815072059631,11.229013442993164
150,1.6811208724975586,0.3341575264930725,11.470769882202148
151,1.5645824670791626,0.2708319425582886,11.163658142089844
152,1.4705191850662231,0.47198718786239624,11.416921615600586
153,1.5646324157714844,-0.26281431317329407,11.46590805053711
154,1.8659497499465942,0.24357402324676514,11.171120643615723
155,1.8333649635314941,0.19849544763565063,11.3109769821167
156,1.624642014503479,0.15841561555862427,11.212824821472168
157,1.5399516820907593,0.6412696838378906,11.69655704498291
158,1.6283175945281982,0.7980995774269104,11.67465591430664
159,1.745624303817749,0.30031970143318176,11.85598373413086
160,1.5865260362625122,0.0677156075835228,11.389846801757812
161,1.6288151741027832,0.25297585129737854,11.199434280395508
162,1.6553462743759155,-0.1246684342622757,11.383255004882812
163,1.8944346904754639,-0.3517349064350128,10.901394844055176
164,1.99403715133667,0.335152268409729,11.135652542114258
165,1.5350533723831177,0.00794078130275011,11.107978820800781
166,1.7404757738113403,0.34979966282844543,11.164880752563477
167,1.5683220624923706,-0.4684128165245056,10.239262580871582
168,1.685125708580017,0.010815303772687912,11.125091552734375
169,1.7959651947021484,0.43960291147232056,10.856100082397461
170,1.9786043167114258,0.13035587966442108,10.752558708190918
171,1.7219828367233276,-0.055342674255371094,10.70328140258789
172,1.7347352504730225,-0.17963840067386627,10.915179252624512
173,1.7431201934814453,0.1733197569847107,10.915812492370605
174,1.7854028940200806,0.1732029765844345,11.178589820861816
175,1.8154892921447754,0.20732535421848297,11.12297534942627
176,1.3065905570983887,0.308721661567688,10.978226661682129
177,1.718070387840271,0.1726672649383545,10.92131519317627
178,1.4263321161270142,-0.08686203509569168,11.225193977355957
179,1.1996046304702759,-0.09922954440116882,10.785346031188965
180,1.6843385696411133,-0.1534213125705719,11.13597297668457
181,1.8877850770950317,-0.06046954169869423,10.933457374572754
182,1.6089235544204712,-0.024886706843972206,11.506006240844727
183,1.8857980966567993,-0.040990594774484634,11.09646224975586
184,1.8514306545257568,0.0047446307726204395,11.29459285736084
185,1.4813286066055298,-0.24436429142951965,11.062888145446777
186,1.6544204950332642,0.17019248008728027,11.398008346557617
187,1.7066123485565186,0.054039228707551956,11.480326652526855
188,1.460648775100708,-0.0621221549808979,11.166309356689453
189,1.422989845275879,-0.19746682047843933,11.237510681152344
190,1.9882808923721313,0.06845535337924957,11.465869903564453
191,1.917534351348877,-0.19951456785202026,11.264522552490234
192,1.7022066116333008,-0.29890748858451843,11.163314819335938
193,1.494221568107605,0.28517085313796997,11.047832489013672
194,1.7404069900512695,0.15093518793582916,11.493629455566406
195,1.5444482564926147,-0.12427321821451187,11.229666709899902
196,1.5759891271591187,-0.18881423771381378,11.295574188232422
197,1.4389013051986694,0.06001710146665573,11.22472858428955
198,1.3643982410430908,-0.07586495578289032,10.963314056396484
199,1.4226415157318115,-0.3568441867828369,10.901342391967773
200,1.6618281602859497,0.012450864538550377,10.725465774536133
201,1.5804800987243652,-0.4399294853210449,10.894732475280762
202,1.646878719329834,-0.25068509578704834,10.801433563232422
203,1.315768837928772,-0.3339417278766632,11.169991493225098
204,1.655686378479004,-0.3048650026321411,10.762581825256348
205,1.624528169631958,-0.4450532793998718,10.715502738952637
206,1.6374319791793823,-0.2283916026353836,11.276331901550293
207,1.6184086799621582,-0.5322965383529663,11.22530746459961
208,1.688064455986023,-0.15939217805862427,10.942480087280273
209,1.6000510454177856,-0.24195991456508636,11.063755989074707
210,1.5853655338287354,-0.3589048683643341,11.03577995300293
211,2.101835250854492,0.0014331736601889133,11.175204277038574
212,1.5433316230773926,0.04365397244691849,11.257887840270996
213,1.4162503480911255,0.055961985141038895,10.910812377929688
214,1.735346794128418,-0.04002155363559723,11.082996368408203
215,1.546891450881958,-0.04707631468772888,11.361674308776855
216,1.7342262268066406,-0.42474478483200073,11.083480834960938
217,2.005685567855835,-0.0015725697157904506,10.955809593200684
218,1.6508804559707642,0.013632853515446186,10.818521499633789
219,1.7307465076446533,0.011747172102332115,11.00878620147705
220,1.8932723999023438,-0.25639766454696655,10.881691932678223
221,1.4770817756652832,-0.4288601875305176,10.929094314575195
222,1.8787105083465576,0.09381837397813797,10.829673767089844
223,1.6869683265686035,0.03797689452767372,10.937484741210938
224,1.5973966121673584,0.12424702942371368,11.27290153503418
225,1.9504998922348022,0.3132689297199249,11.370452880859375
226,1.922814130783081,0.09579990804195404,11.710241317749023
227,1.5042481422424316,-0.022409185767173767,11.535977363586426
228,2.1291236877441406,0.5075279474258423,11.494668960571289
229,1.6155343055725098,-0.16661061346530914,11.364398002624512
230,1.9482468366622925,0.20192751288414001,11.086873054504395
231,1.524311900138855,-0.07256927341222763,11.340712547302246
232,1.9228373765945435,-0.059215907007455826,11.17552661895752
233,1.4163130521774292,-0.12978263199329376,11.46466064453125
234,1.719597578048706,0.020470963791012764,11.301445007324219
235,1.566767930984497,-0.28151607513427734,10.757173538208008
236,1.7601091861724854,0.1787354052066803,11.090892791748047
237,1.79618239402771,-0.3216269910335541,10.88827896118164
238,1.4373403787612915,-0.1271633356809616,10.989346504211426
239,1.5633970499038696,0.32272547483444214,10.888191223144531
240,1.6069693565368652,0.049014702439308167,10.600889205932617
241,1.4918564558029175,0.2456977367401123,11.377008438110352
242,1.6047337055206299,-0.04459047317504883,11.012545585632324
243,1.5637301206588745,-0.15566056966781616,11.169947624206543
244,1.5448718070983887,-0.016378967091441154,10.937861442565918
245,1.8643145561218262,-0.11264322698116302,11.286992073059082
246,1.2813913822174072,-0.16175270080566406,11.350366592407227
247,1.521219253540039,-0.35207295417785645,11.293496131896973
248,1.5500884056091309,-0.1703970730304718,11.371260643005371
249,1.6488803625106812,-0.3466532826423645,11.375667572021484
250,1.694410800933838,-0.14926409721374512,10.96077823638916
251,1.7175400257110596,-0.17316637933254242,11.007089614868164
252,1.6991333961486816,-0.14571484923362732,11.475668907165527
253,1.6831042766571045,-0.052255917340517044,11.29655933380127
254,1.5830146074295044,-0.22995702922344208,11.194008827209473
255,1.9639759063720703,-0.2190130203962326,11.057857513427734
256,1.7213581800460815,-0.4421234130859375,10.936860084533691
257,1.6538355350494385,-0.1620692014694214,10.95939826965332
258,1.7400370836257935,-0.2338256686925888,11.223326683044434
259,1.3140850067138672,-0.2618415653705597,11.083267211914062
260,1.638960361480713,-0.3494272828102112,10.891729354858398
261,1.3514821529388428,-0.13928383588790894,11.045459747314453
262,1.3763962984085083,-0.27275708317756653,10.814676284790039
263,1.356223702430725,-0.3909033536911011,10.793572425842285
264,1.8070482015609741,-0.1303873062133789,11.096142768859863
265,1.6303192377090454,-0.1688922792673111,11.520000457763672
266,1.6295140981674194,-0.23789551854133606,11.035975456237793
267,1.4028384685516357,0.28440338373184204,11.484125137329102
268,1.7509725093841553,-0.127834290266037,11.36020565032959
269,1.4791123867034912,-0.11655159294605255,11.286526679992676
270,1.8205904960632324,0.09382053464651108,11.309112548828125
271,1.5890616178512573,0.11276740580797195,10.933650970458984
272,1.6730294227600098,0.7379913926124573,11.515230178833008
273,1.8581955432891846,-0.08122290670871735,11.167366027832031
274,1.6533689498901367,0.0007230896153487265,11.328262329101562
275,1.9292852878570557,-0.28771477937698364,11.29289722442627
276,1.9584245681762695,-0.2198159545660019,10.953079223632812
277,2.071510076522827,-0.14362630248069763,10.782088279724121
278,2.166651964187622,0.02228490263223648,11.10551929473877
279,1.9659514427185059,-0.17509475350379944,11.086967468261719
280,1.8921838998794556,-0.09967989474534988,11.630439758300781
281,2.04836106300354,-0.09898452460765839,10.70462417602539
282,1.7629517316818237,-0.14053313434123993,10.784462928771973
283,1.6485844850540161,-0.08534292876720428,10.926252365112305
284,1.4592170715332031,0.1536167562007904,11.198731422424316
285,1.5942798852920532,0.032269466668367386,11.157750129699707
286,1.3592041730880737,0.38529884815216064,10.839495658874512
287,1.7594890594482422,0.03631516918540001,11.000743865966797
288,1.3498756885528564,0.14021360874176025,10.948968887329102
289,1.3419430255889893,-0.1726028174161911,10.756916046142578
290,1.380387783050537,-0.15128663182258606,11.002169609069824
291,1.5697191953659058,-0.02190343104302883,10.77277946472168
292,1.5598669052124023,0.0742308720946312,10.985713005065918
293,1.5598082542419434,-0.2805331349372864,10.844944953918457
294,1.5226507186889648,-0.14977219700813293,11.05369758605957
295,1.884223461151123,0.031590159982442856,11.334716796875
296,1.2953827381134033,0.06716004014015198,11.202537536621094
297,1.5703712701797485,0.12948253750801086,11.04967975616455
298,1.431832194328308,0.02647101692855358,11.243205070495605
299,1.5746619701385498,-0.08217572420835495,11.356691360473633
300,1.5844875574111938,0.1375473290681839,11.217596054077148
301,1.7648603916168213,0.4314095973968506,11.3621244430542
302,1.59585702419281,0.45127496123313904,10.95300579071045
303,1.2348064184188843,-0.31530988216400146,10.49724006652832
304,1.7003816366195679,-0.04161097854375839,11.065166473388672
305,1.458998203277588,-0.19822919368743896,11.00253963470459
306,1.68781578540802,0.1292175054550171,11.237931251525879
307,1.3880350589752197,0.26286670565605164,11.148241996765137
308,1.7249209880828857,0.12791426479816437,11.41098403930664
309,2.087063789367676,0.0943383276462555,11.18440055847168
310,1.6309069395065308,0.19666530191898346,11.290916442871094
311,2.059873580932617,-0.07884159684181213,11.362710952758789
312,1.650774598121643,0.001497988123446703,11.260146141052246
313,1.7528903484344482,-0.4527367353439331,11.10927963256836
314,2.0690252780914307,-0.19539734721183777,10.953320503234863
315,1.6971750259399414,-0.45238232612609863,11.534137725830078
316,1.681438684463501,-0.33683842420578003,10.911565780639648
317,1.6917206048965454,-0.32744500041007996,11.106324195861816
318,1.8773539066314697,-0.42835938930511475,10.796374320983887
319,1.5569953918457031,-0.08243422210216522,10.644450187683105
320,1.6079754829406738,-0.4838515520095825,10.840290069580078
321,1.4953422546386719,-0.41242533922195435,10.613765716552734
322,1.7261563539505005,-0.38725119829177856,11.248885154724121
323,1.5192525386810303,-0.3726014196872711,10.83906078338623
324,1.9852322340011597,-0.6137011647224426,10.867009162902832
325,1.6679121255874634,-0.31828269362449646,10.985601425170898
326,1.7501585483551025,-0.4409171938896179,11.14614486694336
327,1.303223967552185,-0.2138235867023468,10.789083480834961
328,1.407561182975769,-0.350957989692688,10.605067253112793
329,2.109175205230713,-0.503090500831604,11.035659790039062
330,1.7001655101776123,-0.8073544502258301,10.734857559204102
331,1.849560022354126,-0.6516044735908508,11.183910369873047
332,1.7532175779342651,-0.6504460573196411,11.22446060180664
333,1.7150988578796387,-0.537813663482666,11.296862602233887
334,1.6913856267929077,-0.2538178563117981,11.305583953857422
335,1.5823040008544922,-0.6737799644470215,11.271246910095215
336,1.606621503829956,-0.22754020988941193,11.311588287353516
337,1.4474903345108032,-0.31992581486701965,11.115035057067871
338,1.5009151697158813,-0.3861047029495239,10.824607849121094
339,1.7880910634994507,-0.4139474332332611,11.11864948272705
340,1.693796157836914,-0.5202767252922058,10.923576354980469
341,1.3015730381011963,-0.2551325857639313,11.045181274414062
342,1.5347797870635986,-0.30990710854530334,10.503796577453613
343,1.723052978515625,-0.2950367331504822,11.100854873657227
344,1.9407196044921875,-0.299375057220459,11.0326566696167
345,1.6417689323425293,-0.3914520740509033,11.277336120605469
346,1.4382086992263794,-0.2680800259113312,11.71512508392334
347,1.5911624431610107,0.056326888501644135,11.527508735656738
348,1.3680685758590698,-0.18053381145000458,11.18578815460205
349,1.4265689849853516,-0.23432359099388123,10.998254776000977
350,1.5015039443969727,0.22643324732780457,11.189815521240234
351,1.139877438545227,0.04283326119184494,11.223248481750488
352,1.4149202108383179,0.09043245762586594,11.286266326904297
353,1.5026031732559204,0.3778798580169678,11.36279296875
354,1.6207242012023926,-0.10897672176361084,11.177268981933594
355,1.5191608667373657,0.30074039101600647,10.941315650939941
356,1.5664719343185425,-0.18306082487106323,10.821550369262695
357,1.4922897815704346,-0.022897344082593918,11.131454467773438
358,1.3915513753890991,0.05061822384595871,11.375094413757324
359,1.4293646812438965,0.06162124127149582,11.168456077575684
360,1.6808162927627563,-0.15184499323368073,10.955339431762695
361,1.4634454250335693,0.23892802000045776,11.29547119140625
362,1.3699440956115723,0.13019919395446777,11.112441062927246
363,2.033134698867798,0.2801816761493683,10.843931198120117
364,1.4254732131958008,0.2655166983604431,10.874090194702148
365,1.5466166734695435,0.08590385317802429,10.768417358398438
366,1.4541065692901611,-0.21176518499851227,10.760496139526367
367,1.6386936902999878,0.013403146527707577,10.698820114135742
368,1.397697925567627,-0.16613617539405823,11.026884078979492
369,1.4639616012573242,-0.054473910480737686,10.684308052062988
370,1.6058573722839355,0.3756842315196991,10.864595413208008
371,1.6690261363983154,0.22290848195552826,10.837754249572754
372,1.3619520664215088,0.14454329013824463,10.835715293884277
373,1.5431811809539795,0.06000922992825508,11.450523376464844
374,1.386428952217102,-0.13745710253715515,11.337265014648438
375,1.355820894241333,0.19274279475212097,11.03532886505127
376,1.4549208879470825,0.12133802473545074,11.078174591064453
377,1.7080748081207275,-0.03441350534558296,11.044464111328125
378,1.407390832901001,0.09391435980796814,11.539107322692871
379,1.5057862997055054,0.22107727825641632,11.630295753479004
380,1.5698952674865723,0.019002672284841537,11.305830001831055
381,1.5473531484603882,-0.13431596755981445,11.294580459594727
382,1.462493896484375,0.08964748680591583,11.248693466186523
383,1.4885246753692627,-0.0284498892724514,11.321916580200195
384,1.6364541053771973,-0.05005103349685669,11.531879425048828
385,1.5619004964828491,0.3210722804069519,11.363696098327637
386,1.1321579217910767,-0.03190777078270912,11.526275634765625
387,1.4341046810150146,-0.2184315323829651,11.650961875915527
388,1.729365587234497,0.14586800336837769,11.50922679901123
389,1.5716153383255005,-0.07198512554168701,11.41669750213623
390,1.8682550191879272,0.18175363540649414,11.434544563293457
391,1.5343296527862549,0.20875069499015808,11.512298583984375
392,1.2309134006500244,-0.12641245126724243,11.43785285949707
393,1.4795492887496948,0.17844629287719727,11.392945289611816
394,1.2383382320404053,0.5109213590621948,11.432758331298828
395,1.4903693199157715,0.16699495911598206,11.45257568359375
396,1.4816675186157227,0.5173816084861755,11.443523406982422
397,1.2394007444381714,-0.23308730125427246,11.46044635772705
398,1.478529453277588,0.21352925896644592,10.990478515625
399,1.323612928390503,0.4684180021286011,11.413468360900879
400,1.354417324066162,-0.03460746258497238,11.53951644897461
401,1.2284218072891235,0.11360117793083191,10.876688003540039
402,1.253832459449768,-0.12811726331710815,11.37137222290039
403,1.3395664691925049,0.14046145975589752,11.15168571472168
404,1.559354305267334,0.07149901241064072,11.495585441589355
405,1.2528079748153687,0.1680232435464859,11.146024703979492
406,1.542358160018921,0.08133520185947418,11.070388793945312
407,1.4042915105819702,-0.18013311922550201,11.212434768676758
408,1.4361952543258667,0.346405029296875,11.411437034606934
409,1.261008858680725,0.19404849410057068,11.112691879272461
410,1.2190980911254883,0.053609609603881836,11.125055313110352
411,1.0413169860839844,0.0833544135093689,10.774369239807129
412,1.0112371444702148,-0.0960635393857956,11.265054702758789
413,1.6662062406539917,-0.10076062381267548,11.198081016540527
414,1.2012548446655273,0.09961388260126114,11.124053955078125
415,1.5660052299499512,0.0802798867225647,11.062788009643555
416,1.4578908681869507,-0.10556961596012115,10.961156845092773
417,1.0865105390548706,0.03341231495141983,11.107316017150879
418,1.0891374349594116,-0.11884006857872009,11.068107604980469
419,1.4291753768920898,-0.01075929868966341,11.04881763458252
420,1.3251698017120361,0.04692976921796799,11.489043235778809
421,1.5188239812850952,0.25184327363967896,10.953592300415039
422,1.6639714241027832,0.46156227588653564,11.547563552856445
423,1.4123653173446655,-0.1699346899986267,10.862818717956543
424,1.6397414207458496,-0.10468387603759766,11.505598068237305
425,1.6708712577819824,-0.2687060832977295,11.2951078414917
426,1.4286515712738037,0.09092932939529419,11.150259017944336
427,1.3866140842437744,-0.2324713170528412,11.44174575805664
428,1.2366666793823242,-0.10779745876789093,11.472407341003418
429,1.597032070159912,-0.10232424736022949,11.279531478881836
430,1.2530858516693115,0.03133563697338104,11.126927375793457
431,1.2875044345855713,-0.04423261061310768,11.025980949401855
432,1.581514596939087,-0.018052874132990837,11.15333080291748
433,1.3179086446762085,-0.06369327008724213,11.529189109802246
434,1.3684247732162476,0.14004851877689362,11.340025901794434
435,1.7705010175704956,0.1572543978691101,11.117879867553711
436,1.6057846546173096,-0.05372292920947075,10.541440963745117
437,1.2955009937286377,-0.10801646113395691,11.080802917480469
438,1.5913320779800415,-0.2683033347129822,11.170928955078125
439,1.5379189252853394,0.16501112282276154,11.121147155761719
440,1.122661828994751,-0.043082889169454575,11.172836303710938
441,1.277808666229248,0.28943461179733276,10.895442008972168
442,1.209695816040039,0.4053647816181183,11.171293258666992
443,1.8104286193847656,-0.05484074354171753,10.822858810424805
444,1.6627788543701172,0.0012137677986174822,11.391042709350586
445,1.5801825523376465,-0.16386738419532776,10.782400131225586
446,1.803810715675354,-0.039586812257766724,11.150810241699219
447,1.6442245244979858,-0.3615996539592743,11.121725082397461
448,1.3174067735671997,0.11869258433580399,11.269234657287598
449,1.4458727836608887,-0.003491595620289445,11.438526153564453
450,1.639376163482666,-0.06221327558159828,10.817889213562012
451,1.6075645685195923,0.0993850827217102,11.317452430725098
452,1.50874662399292,-0.03804466873407364,11.154474258422852
453,1.8382329940795898,-0.3388131856918335,10.921053886413574
454,1.7129803895950317,-0.04590310528874397,11.303524017333984
455,2.073129177093506,-0.3490370213985443,10.792924880981445
456,1.7070660591125488,0.14163319766521454,11.230454444885254
457,1.7627180814743042,-0.15394549071788788,11.582598686218262
458,1.8319756984710693,-0.14070579409599304,11.074295043945312
459,1.4361668825149536,0.04737691581249237,11.012775421142578
460,1.5863786935806274,-0.13537034392356873,11.258238792419434
461,1.990200161933899,-0.2039240151643753,11.180840492248535
462,1.665765643119812,-0.013956407085061073,11.328241348266602
463,1.617337942123413,0.11938295513391495,11.250736236572266
464,1.8758405447006226,-0.15276220440864563,11.037656784057617
465,1.5474824905395508,-0.17645947635173798,11.234121322631836
466,1.1981804370880127,0.2352670431137085,11.64737606048584
467,1.5079690217971802,-0.22148169577121735,11.330060958862305
468,1.5473852157592773,0.14755819737911224,11.342729568481445
469,1.6151564121246338,0.19584670662879944,11.302982330322266
470,1.0615721940994263,-0.07049999386072159,11.03658676147461
471,1.5583386421203613,-0.01899433322250843,11.034740447998047
472,1.4536609649658203,-0.08769791573286057,11.033698081970215
473,1.670666217803955,0.24432720243930817,11.415334701538086
474,1.7254222631454468,-0.2959051728248596,11.221546173095703
475,1.6849217414855957,0.22193042933940887,11.415072441101074
476,1.5825647115707397,-0.3789810836315155,10.931743621826172
477,1.8860321044921875,-0.06836914271116257,10.953933715820312
478,1.9386930465698242,-0.10517267882823944,10.8138427734375
479,1.619551181793213,-0.042264923453330994,11.182942390441895
480,1.5405787229537964,-0.07929371297359467,11.528095245361328
481,1.6326032876968384,0.3715553283691406,11.341432571411133
482,1.6677236557006836,0.14524482190608978,11.354635238647461
483,1.6946161985397339,0.2345687448978424,11.199600219726562
484,1.9030420780181885,-0.031485822051763535,11.03720474243164
485,1.8683347702026367,0.08223234862089157,11.267032623291016
486,2.0784575939178467,0.42031314969062805,11.195873260498047
487,1.596884846687317,-0.4058249592781067,11.276010513305664
488,1.62606942653656,0.0008312882855534554,11.3724365234375
489,1.8676639795303345,-0.019044680520892143,11.39244556427002
490,1.692246675491333,0.06863067299127579,10.792101860046387
491,1.7666049003601074,-0.02614297717809677,11.098660469055176
492,1.8498648405075073,-0.005318062379956245,10.972813606262207
