frame,x,y,z,vx,vy,vz,fx,fy,fz
17,1.9885990619659424,0.5706612467765808,10.687314987182617,0.04410868138074875,0.0787496268749237,-0.04532340541481972,-4.124715805053711,-16.472023010253906,2.3829333782196045
18,1.9389920234680176,-0.10649029910564423,10.706926345825195,0.037089355289936066,-0.032323192805051804,-0.0029226168990135193,-4.1489033699035645,-1.247061848640442,-6.701021671295166
19,1.7722307443618774,0.2888282537460327,10.82016372680664,-0.15233513712882996,0.0357811413705349,-0.006232705898582935,6.484913349151611,-11.328622817993164,-4.59750509262085
20,1.4355826377868652,0.18196696043014526,10.568775177001953,-0.10654405504465103,0.10501087456941605,-0.2800772190093994,14.01923656463623,1.7824429273605347,-11.418262481689453
21,1.6780401468276978,-0.11797290295362473,10.703047752380371,0.04998551309108734,0.06258053332567215,-0.24556365609169006,8.631009101867676,6.907115459442139,8.587286949157715
22,1.8127520084381104,0.03197977691888809,10.83042049407959,0.12781637907028198,0.006073751021176577,0.12632940709590912,6.968311786651611,-6.585541248321533,-5.115185260772705
23,1.7337989807128906,0.07656162232160568,10.647512435913086,-0.1935776174068451,-0.2235688418149948,0.11520346999168396,-3.602191925048828,6.810109615325928,2.839449644088745
24,1.701478362083435,0.24082395434379578,11.017022132873535,0.14246003329753876,0.025072380900382996,0.18514862656593323,0.3754318952560425,-8.43132495880127,-12.159104347229004
25,1.8779815435409546,-0.24737781286239624,10.771876335144043,0.1741904318332672,-0.08339375257492065,-0.14034272730350494,-18.815441131591797,22.47223663330078,7.365588665008545
26,1.7792932987213135,0.12570764124393463,10.667523384094238,-0.012230345979332924,0.08738914132118225,-0.3628309965133667,1.2833950519561768,-11.132478713989258,3.576531171798706
27,1.742905855178833,0.06088194251060486,10.807785034179688,0.13976961374282837,-0.005201956257224083,-0.18791988492012024,-5.86345911026001,2.944528102874756,-3.379328489303589
28,1.7772636413574219,-0.1496342569589615,10.868271827697754,0.19472941756248474,-0.004191304091364145,0.012798361480236053,5.292327880859375,6.667690753936768,1.8543450832366943
29,2.138892889022827,-0.18690019845962524,10.901459693908691,-0.010953707620501518,0.2393849492073059,0.19865000247955322,-6.683654308319092,2.2013516426086426,-4.835786819458008
30,1.9372104406356812,0.15461254119873047,11.143564224243164,-0.21990418434143066,-0.1941899061203003,0.01215303223580122,-12.702274322509766,-10.334025382995605,-7.677506446838379
31,2.3192689418792725,-0.03053874522447586,10.52294921875,0.07437964528799057,0.0035010413266718388,-0.003635516855865717,0.9458709359169006,-3.189297914505005,-2.7248847484588623
32,2.0615129470825195,-0.017370251938700676,10.631937026977539,-0.07741125673055649,-0.09556844085454941,-0.0980876013636589,-0.8651807308197021,-3.0960724353790283,5.968051433563232
33,2.064973831176758,0.025790706276893616,11.109861373901367,-0.06436004489660263,-0.2453799545764923,-0.23241114616394043,2.98339581489563,-2.7188072204589844,-6.868038654327393
34,1.5015472173690796,0.18954133987426758,10.766621589660645,0.17788298428058624,0.05835696682333946,0.2787555754184723,1.9790095090866089,-4.921802997589111,-5.255124092102051
35,1.5369200706481934,0.546959638595581,10.962772369384766,0.015395176596939564,-0.259685754776001,0.2341245710849762,10.36890983581543,-0.5227558016777039,-12.40927791595459
36,1.6625027656555176,0.5969863533973694,11.27847671508789,0.07009268552064896,0.03981707617640495,0.18262147903442383,-6.2641096115112305,5.779243469238281,-6.829137325286865
37,2.1036159992218018,0.16554659605026245,11.572242736816406,0.05933422967791557,-0.052387043833732605,0.028620578348636627,-7.7314653396606445,1.7579362392425537,-12.271040916442871
38,1.8130766153335571,-0.015246633440256119,11.015218734741211,-0.15401318669319153,0.07183510810136795,0.01878276653587818,-10.578232765197754,-3.6053812503814697,-1.9227149486541748
39,2.1787517070770264,0.0742129310965538,11.385050773620605,0.019306696951389313,-0.014266547746956348,-0.08502563834190369,-4.17690372467041,7.347398281097412,-4.891799449920654
40,2.3272817134857178,0.3764810860157013,11.353601455688477,-0.003256378695368767,-0.1158580482006073,0.04287225753068924,-4.408440589904785,-8.797375679016113,5.580911636352539
41,1.9496828317642212,-0.5129685401916504,11.620007514953613,-0.11535442620515823,0.0357145294547081,-0.11548764258623123,-3.2072505950927734,5.175764083862305,2.1554601192474365
42,2.4093422889709473,-0.39975064992904663,11.586915016174316,-0.06632162630558014,0.13376227021217346,0.007184668909758329,-8.909978866577148,3.9047083854675293,-3.1845879554748535
43,2.074558734893799,-0.5842138528823853,11.306955337524414,-0.08332281559705734,0.19319456815719604,-0.12499125301837921,2.384059190750122,7.346688270568848,-3.051003932952881
44,2.089022159576416,-0.3070666491985321,11.078909873962402,0.14211821556091309,0.00187200796790421,0.03474665805697441,-7.1912522315979,10.044936180114746,-7.459409713745117
45,1.8571068048477173,-0.130876824259758,10.812555313110352,0.13624128699302673,0.09598793089389801,0.03613315895199776,1.8198751211166382,-5.304412364959717,8.444869041442871
46,2.0006601810455322,-0.4484080970287323,11.06212043762207,0.18972499668598175,0.05754993110895157,-0.06502088159322739,1.7900264263153076,-3.7430355548858643,1.8752708435058594
47,1.8882023096084595,-0.019489817321300507,11.227359771728516,0.01572764664888382,0.08262715488672256,0.11986179649829865,-1.965400218963623,2.5082099437713623,-9.998430252075195
48,1.836280107498169,-0.3667258620262146,10.863531112670898,-0.0182610172778368,-0.019496958702802658,0.21546609699726105,-3.324328899383545,10.520450592041016,8.939128875732422
49,2.2448842525482178,-0.3002150058746338,11.165200233459473,0.14665745198726654,0.04407692328095436,-0.06299661844968796,-17.171297073364258,0.918961226940155,8.888745307922363
50,1.894534945487976,-0.3346565365791321,11.16707706451416,0.08485633134841919,-0.008780923672020435,-0.003792794654145837,-7.206071853637695,3.288942337036133,2.946002244949341
51,2.070713996887207,-0.22611267864704132,10.907180786132812,-0.0798032358288765,0.2195913940668106,-0.05312388390302658,-4.864627838134766,3.9714577198028564,3.7410311698913574
52,1.7818949222564697,-0.13373492658138275,11.138036727905273,0.05571628361940384,0.09485234320163727,0.007619913667440414,6.890378475189209,17.269987106323242,-3.2100865840911865
53,1.6811178922653198,-0.03264766186475754,10.816908836364746,0.016951335594058037,-0.25287196040153503,0.035209719091653824,8.772968292236328,-7.159199237823486,16.32951545715332
54,1.8434654474258423,0.026874227449297905,10.78051471710205,0.10181222856044769,-0.002021449152380228,-0.07823970913887024,-4.265666484832764,-13.448773384094238,3.764212131500244
55,1.6092561483383179,0.03370486572384834,10.625017166137695,0.092037633061409,-0.03699620068073273,0.1387314796447754,2.0556132793426514,-2.214364528656006,8.799958229064941
56,1.711787462234497,0.13833612203598022,10.957733154296875,-0.0057800766080617905,-0.26475852727890015,0.010698103345930576,0.6971900463104248,-6.141908168792725,-3.9556050300598145
57,1.736523985862732,0.021035606041550636,11.27029800415039,-0.11804679036140442,-0.05682468041777611,-0.03749101608991623,2.063300848007202,2.4229812622070312,9.790562629699707
58,1.7668132781982422,0.033937133848667145,11.12043285369873,-0.08135968446731567,0.05855219066143036,-0.024212373420596123,-8.809538841247559,-7.921645164489746,-13.142431259155273
59,1.5235919952392578,-0.15258610248565674,10.968435287475586,0.10173910111188889,-0.042095985263586044,0.11344044655561447,6.775260925292969,-2.4265308380126953,4.476429462432861
60,1.8558523654937744,-0.04650077968835831,10.730607986450195,-0.0004765928315464407,0.012847053818404675,-0.13747723400592804,-5.962621688842773,-2.1578660011291504,-2.1794700622558594
61,1.670365571975708,0.06151747703552246,11.097636222839355,0.004226892255246639,0.04922720044851303,0.12744414806365967,5.910791873931885,-0.2400408387184143,3.07505464553833
62,1.739405870437622,-0.29329752922058105,10.762275695800781,-0.26549869775772095,-0.16606560349464417,0.1106683760881424,3.654796838760376,-0.909501850605011,-11.991817474365234
63,1.9059312343597412,-0.21392014622688293,10.906917572021484,0.1118466928601265,-0.20262965559959412,-0.15637463331222534,-7.20150899887085,8.488606452941895,-3.1728506088256836
64,1.7262579202651978,-0.05872224271297455,11.463589668273926,-0.05684012174606323,-0.05515553802251816,0.010935020633041859,4.7822771072387695,2.7559456825256348,-8.923344612121582
65,1.9636331796646118,-0.2723272144794464,11.194040298461914,0.1321314573287964,-0.05642619729042053,-0.019269909709692,4.746949672698975,2.3015708923339844,-12.3438081741333
66,2.047322988510132,0.05689624324440956,11.520147323608398,-0.07471110671758652,0.21935045719146729,-0.013436490669846535,2.8209052085876465,-8.374528884887695,-3.2292332649230957
67,1.8621299266815186,0.2033155858516693,11.217546463012695,-0.23549458384513855,0.05149015784263611,-0.045999135822057724,-6.725526332855225,0.8624868392944336,2.9442572593688965
68,1.983405590057373,-0.19479966163635254,11.405838012695312,0.3845534324645996,0.08370201289653778,-0.030248090624809265,1.5190439224243164,9.169537544250488,-6.760900020599365
69,1.5938209295272827,-0.33056747913360596,11.1930513381958,-0.1501341462135315,-0.0706486627459526,-0.09280354529619217,2.5845205783843994,-6.463090896606445,0.3375611901283264
70,2.0178346633911133,-0.17643088102340698,11.064366340637207,0.004324707668274641,0.12392014265060425,-0.0025529551785439253,-14.587807655334473,9.978919982910156,-6.953395843505859
71,1.842337727546692,-0.34016287326812744,10.531560897827148,0.09759090840816498,-0.07441014051437378,0.021050985902547836,-6.185970783233643,8.96964168548584,1.4090943336486816
72,1.9283692836761475,0.06901039928197861,10.972888946533203,-0.04944799467921257,0.11583607643842697,0.09849429130554199,-5.837306976318359,-2.329083204269409,2.8841099739074707
73,1.7550541162490845,0.09724285453557968,10.944330215454102,0.10520173609256744,-0.2990384101867676,-0.08638663589954376,-4.001892566680908,0.15782809257507324,8.390188217163086
74,1.6247676610946655,-0.1565714031457901,11.34164810180664,-0.09678584337234497,0.02159884199500084,0.13839182257652283,4.7869439125061035,-15.829328536987305,-11.804779052734375
75,1.7748719453811646,-0.16610033810138702,11.388286590576172,-0.04008416831493378,0.05167459696531296,0.008556884713470936,1.9181625843048096,0.39628323912620544,-8.883308410644531
76,1.7222790718078613,0.12230025231838226,10.92182731628418,-0.15762506425380707,0.024945389479398727,0.102414570748806,12.21371078491211,-3.7123632431030273,-12.85932445526123
77,1.6881953477859497,-0.12918271124362946,10.839618682861328,-0.2466610223054886,0.03723260760307312,0.16379861533641815,9.561016082763672,3.2838633060455322,-11.104942321777344
78,1.6425203084945679,-0.0775100365281105,10.985431671142578,0.046739909797906876,0.017608318477869034,-0.060353852808475494,0.9122270345687866,14.52524185180664,8.276745796203613
79,1.6089909076690674,0.2506089210510254,11.599020004272461,-0.135299950838089,0.02614428475499153,-0.08901714533567429,0.3478016257286072,8.46682071685791,-9.875184059143066
80,1.7046051025390625,0.05760248750448227,11.090069770812988,0.28246739506721497,0.05343872308731079,-0.02378547564148903,5.323400020599365,-3.377254009246826,10.495471954345703
81,1.6602764129638672,-0.1312883347272873,10.955791473388672,-0.14953608810901642,-0.05170441418886185,0.013044999912381172,10.27969741821289,-2.2562427520751953,-0.023208854719996452
82,1.8080788850784302,-0.15963250398635864,11.084016799926758,0.11006268858909607,0.0031484300270676613,0.22927157580852509,-4.13249397277832,-0.33439990878105164,-1.0653784275054932
83,1.92995285987854,-0.013610024005174637,10.947495460510254,0.15700313448905945,-0.2050141990184784,-0.22479772567749023,-14.372039794921875,8.47677993774414,-8.462906837463379
84,1.9313523769378662,0.4423120319843292,11.112757682800293,0.13725726306438446,-0.06440842896699905,0.19789664447307587,-5.741581916809082,-14.792499542236328,6.307901382446289
85,2.0019335746765137,-0.11410446465015411,11.19581127166748,0.1429475098848343,0.06585797667503357,0.034345660358667374,-1.2323601245880127,2.0227346420288086,4.133327960968018
86,1.9963120222091675,0.0385579951107502,11.625198364257812,0.3311689496040344,0.05323130264878273,0.025926286354660988,8.593324661254883,-4.5080461502075195,-11.894665718078613
87,1.979136347770691,-0.36033880710601807,11.46617317199707,0.04610113799571991,0.06127214431762695,-0.06323671340942383,-7.731842517852783,-4.512183666229248,4.502762317657471
88,2.2525157928466797,-0.06050918623805046,11.333413124084473,-0.11654631048440933,-0.13395273685455322,-0.15192531049251556,-11.758251190185547,0.3215753734111786,-8.515849113464355
89,2.0304465293884277,-0.16927412152290344,10.754535675048828,-0.1048140674829483,0.2238316684961319,-0.26805317401885986,-3.8945651054382324,-0.14034436643123627,10.268289566040039
90,1.37308669090271,-0.043054766952991486,11.694613456726074,0.05564328283071518,-0.0177483931183815,0.07521851360797882,8.865367889404297,-5.792140483856201,-0.9420510530471802
91,1.818605899810791,-0.0919911190867424,10.917749404907227,-0.03344299644231796,-0.12167240679264069,0.09245365858078003,10.473369598388672,-2.1290576457977295,0.6672992706298828
92,1.6731936931610107,0.008966232649981976,11.240476608276367,-0.0710565596818924,0.03515659645199776,-0.02253405749797821,-11.125848770141602,-9.373050689697266,10.686692237854004
93,1.9782180786132812,0.3149413466453552,11.274412155151367,-0.2508191466331482,-0.07549882680177689,-0.062150467187166214,-3.1501784324645996,0.9210344552993774,1.0183193683624268
94,1.82669997215271,-0.16738802194595337,10.992745399475098,-0.03281765058636665,0.03472519293427467,-0.0575069859623909,-4.7526164054870605,-5.806326389312744,0.7178881168365479
95,2.00313138961792,-0.20220324397087097,11.028780937194824,0.08562964200973511,0.028555840253829956,0.07198097556829453,-2.5964927673339844,2.7866787910461426,0.16564331948757172
96,1.9764208793640137,0.030704744160175323,10.999347686767578,0.27016890048980713,0.125210702419281,0.10722345113754272,1.687591552734375,-3.680666446685791,0.35053664445877075
97,1.820851445198059,0.09550665318965912,11.047263145446777,0.2066330909729004,-0.171637624502182,0.10609033703804016,3.423192024230957,-6.189862251281738,3.5072240829467773
98,1.941168189048767,-0.3144812285900116,10.737754821777344,0.32116350531578064,0.04471106827259064,-0.008241211995482445,-0.07322613894939423,-10.45030689239502,3.096907615661621
99,1.6400399208068848,-0.3256760835647583,11.196961402893066,0.06206134334206581,-0.025176741182804108,0.15297454595565796,-1.0548344850540161,-0.18623632192611694,-10.813238143920898
100,1.4696705341339111,-0.12011441588401794,10.919570922851562,-0.08662296831607819,-0.05416273698210716,0.008945201523602009,15.709737777709961,4.321938991546631,3.1416046619415283
101,2.000430107116699,-0.13981559872627258,10.608602523803711,-0.05100918561220169,-0.04001350700855255,0.10953641682863235,-1.528324842453003,2.6914703845977783,8.337020874023438
102,1.7509822845458984,-0.026915038004517555,10.981167793273926,0.048752494156360626,-0.09840318560600281,0.07757572829723358,-6.507472991943359,-2.9805848598480225,-7.861091613769531
103,2.131767511367798,-0.035134922713041306,10.826464653015137,0.17941437661647797,0.10041825473308563,-0.25575515627861023,-10.842483520507812,-4.638088703155518,1.2687056064605713
104,1.989145278930664,-0.581933856010437,11.015740394592285,0.09480670839548111,0.18673820793628693,-0.1979254186153412,-2.357407808303833,5.231792449951172,0.334950715303421
105,1.8323795795440674,-0.4792514443397522,10.96939468383789,0.13952675461769104,-0.03684272617101669,-0.11497541517019272,4.5208892822265625,10.30875301361084,1.8858575820922852
106,1.7610211372375488,-0.2709007263183594,11.093059539794922,-0.012916088104248047,0.097511887550354,0.1275758147239685,-6.011733055114746,-2.0578839778900146,0.6445940732955933
107,1.9822896718978882,-0.18100744485855103,11.270502090454102,0.04838285595178604,0.13121281564235687,0.14371050894260406,-5.014193058013916,-4.485223770141602,-23.35637855529785
108,2.196540594100952,-0.3440016210079193,11.038562774658203,0.08448291569948196,0.10923713445663452,0.019973013550043106,-10.326143264770508,3.5534117221832275,2.8557791709899902
109,1.9296640157699585,-0.05710247531533241,11.49748706817627,-0.12669098377227783,0.14653803408145905,0.1259472817182541,-3.5429649353027344,-4.287132740020752,-0.634746789932251
110,1.6765308380126953,-0.3601076602935791,11.003435134887695,0.06739363074302673,-0.09736503660678864,0.18167194724082947,-0.9687208533287048,1.8878333568572998,1.6994514465332031
111,1.6766815185546875,-0.5855715274810791,10.632548332214355,-0.06558365374803543,-0.29376301169395447,0.04957876726984978,5.521746635437012,5.287158012390137,14.131678581237793
112,1.6914124488830566,-0.35594794154167175,10.588581085205078,-0.020276086404919624,0.07845175266265869,0.1709098219871521,7.912015914916992,-3.4224753379821777,9.498306274414062
113,2.0048162937164307,-0.7342373132705688,10.81758975982666,0.0044261375442147255,-0.17971260845661163,-0.006669552531093359,4.124070167541504,16.222625732421875,-4.804149150848389
114,1.6519211530685425,-0.4705328345298767,10.780558586120605,0.1607087105512619,-0.09370263665914536,-0.2280944436788559,8.64718246459961,1.0124329328536987,7.516385078430176
115,1.980889081954956,-0.5587560534477234,10.778532981872559,-0.036491136997938156,-0.051988355815410614,-0.028684446588158607,1.0943745374679565,-14.796067237854004,5.4252214431762695
116,1.950414776802063,-0.30104056000709534,11.16120719909668,-0.139080211520195,-0.04656938835978508,0.10683389008045197,-4.117573261260986,-6.01660680770874,-12.12690258026123
117,1.6237375736236572,-0.6178054213523865,10.726093292236328,0.03808058053255081,0.03786453977227211,-0.07609524577856064,-5.54433536529541,-13.508272171020508,-3.853599786758423
118,1.5204768180847168,-0.4294247627258301,10.88776683807373,0.1918363720178604,-0.032094355672597885,0.16008833050727844,6.8940935134887695,0.17410622537136078,0.25055351853370667
119,1.8496098518371582,-0.16842970252037048,11.035717964172363,0.16048169136047363,-0.17121119797229767,0.0597313828766346,6.189751148223877,-3.4801313877105713,6.76710319519043
120,1.6497026681900024,-0.22692006826400757,11.028547286987305,0.06072563678026199,0.11628954857587814,-0.09803986549377441,11.880693435668945,-1.241234302520752,14.734745025634766
121,1.392889142036438,-0.16244158148765564,11.184773445129395,-0.179181307554245,-0.14885282516479492,0.10902176797389984,6.877548694610596,12.725824356079102,0.1869790256023407
122,1.5114535093307495,0.14566634595394135,11.06881046295166,-0.06712149828672409,-0.03728826716542244,0.1111568808555603,3.0680441856384277,2.6309890747070312,1.9077425003051758
123,1.5612833499908447,-0.22162243723869324,10.958870887756348,0.11359700560569763,0.176103413105011,-0.04169614985585213,-8.617362976074219,-3.3351082801818848,9.304231643676758
124,1.467472791671753,-0.01933472417294979,11.492172241210938,0.006935549434274435,-0.015651507303118706,0.05210211127996445,7.321495056152344,0.2299627661705017,13.668574333190918
125,1.4178352355957031,-0.15152759850025177,11.131175994873047,0.038817957043647766,-0.003996971994638443,0.022853102535009384,7.584046363830566,3.8404011726379395,-2.7822608947753906
126,1.6739226579666138,-0.1669776290655136,11.244880676269531,0.016569379717111588,0.09698409587144852,-0.1279422640800476,-1.878629446029663,-10.272943496704102,-4.974054336547852
127,1.661234974861145,-0.504828155040741,11.225157737731934,-0.043781135231256485,-0.018115511164069176,0.03035183809697628,3.4269299507141113,3.529944658279419,-0.11565150320529938
128,1.8520652055740356,0.2157631665468216,11.163568496704102,-0.22307617962360382,0.23047956824302673,-0.059380024671554565,4.7797040939331055,-3.9988632202148438,11.694644927978516
129,1.8902316093444824,0.23457393050193787,11.179429054260254,0.01326141506433487,-0.08174122124910355,0.056883879005908966,-1.4346723556518555,-2.531480550765991,-9.367813110351562
130,1.977722406387329,0.12941604852676392,11.255849838256836,0.20525620877742767,0.07749185711145401,0.13976271450519562,-5.170671463012695,-3.1208560466766357,3.71712064743042
131,2.2605979442596436,-0.015774624422192574,11.379066467285156,0.027045227587223053,-0.025978123769164085,0.00471683032810688,-8.732833862304688,-2.4273884296417236,-0.5387348532676697
132,1.8690829277038574,-0.18916675448417664,10.881905555725098,-0.12256686389446259,-0.045910753309726715,0.12299328297376633,2.601710319519043,3.734210968017578,0.7396339774131775
133,1.688675880432129,0.20264150202274323,10.754495620727539,0.2414754033088684,0.06994739174842834,0.04284069687128067,3.966299057006836,-17.816335678100586,-3.7175276279449463
134,1.7247711420059204,-0.004258773289620876,10.920344352722168,-0.008812843821942806,0.04424212500452995,-0.05841325595974922,0.8767437934875488,-1.8047083616256714,0.867012083530426
135,1.6684777736663818,-0.02065350115299225,10.884970664978027,-0.22876067459583282,-0.018443681299686432,-0.0829976499080658,8.77894115447998,-1.2601442337036133,6.479062080383301
136,1.6879433393478394,-0.10397844016551971,10.722780227661133,0.08157133311033249,-0.19985553622245789,0.14581987261772156,11.77621841430664,8.123661041259766,13.987988471984863
137,2.023651361465454,-0.024723362177610397,10.959519386291504,0.18836256861686707,0.27553433179855347,-0.12623262405395508,6.713897705078125,-3.5501596927642822,-3.34389328956604
138,1.9227772951126099,-0.05051602050662041,11.238515853881836,0.08180003613233566,-0.08484381437301636,-0.07494336366653442,-4.902777671813965,6.634185791015625,-7.3251142501831055
139,1.586733341217041,0.1363825500011444,11.02853775024414,-0.1332544982433319,0.021451523527503014,0.13819855451583862,8.904499053955078,-1.3188241720199585,5.985408782958984
140,1.4201300144195557,-0.031540073454380035,10.809852600097656,-0.12771417200565338,0.06278042495250702,0.0664980486035347,2.0036509037017822,2.237419605255127,0.3267395496368408
141,1.3423304557800293,-0.004686242900788784,11.043347358703613,0.03515857458114624,0.01028023473918438,0.08526614308357239,2.998194694519043,-0.11200211197137833,0.723339855670929
142,1.5685421228408813,0.0421772338449955,11.472148895263672,0.17872275412082672,0.11675634980201721,-0.12728257477283478,1.6695733070373535,-9.627413749694824,1.2735497951507568
143,1.6535447835922241,-0.24381956458091736,11.028870582580566,-0.013501843437552452,0.010139590129256248,-0.06197826564311981,3.198721170425415,5.5939154624938965,5.5804443359375
144,1.9090263843536377,0.17313449084758759,11.177801132202148,-0.06206512451171875,-0.07853725552558899,0.19349133968353271,-13.055412292480469,6.592757225036621,2.4365932941436768
145,1.6398872137069702,-0.16006451845169067,11.426759719848633,-0.2120998352766037,0.25146377086639404,-0.029426705092191696,-5.745678424835205,8.385407447814941,-0.117302305996418
146,1.2700014114379883,0.07448245584964752,11.470176696777344,0.248064324259758,0.013268044218420982,0.07844596356153488,7.368112564086914,7.196795463562012,4.685995578765869
147,1.4469988346099854,0.07733946293592453,11.455353736877441,-0.05851951241493225,0.1251009851694107,0.2065262794494629,5.691771507263184,-12.910985946655273,4.52507209777832
148,1.329862356185913,0.1381634771823883,11.053275108337402,0.08112899214029312,-0.003962354268878698,0.014444380067288876,-2.2722294330596924,-6.047048568725586,-1.221675992012024
149,1.8922314643859863,0.10210815072059631,11.229013442993164,-0.10712415724992752,-0.16873982548713684,-0.008497943170368671,-1.6863517761230469,-2.7207086086273193,-1.4039908647537231
150,1.6811208724975586,0.3341575264930725,11.470769882202148,-0.13889257609844208,0.12219544500112534,-0.31368449330329895,5.243684768676758,2.7275848388671875,11.24350643157959
151,1.5645824670791626,0.2708319425582886,11.163658142089844,-0.11721860617399216,0.12191898375749588,-0.0971246063709259,5.554566383361816,3.6286232471466064,18.617013931274414
152,1.4705191850662231,0.47198718786239624,11.416921615600586,-0.026468606665730476,0.0609598234295845,-0.06400631368160248,8.024599075317383,-8.755736351013184,3.3267877101898193
153,1.5646324157714844,-0.26281431317329407,11.46590805053711,-0.10600325465202332,-0.18420565128326416,-0.07373881340026855,-2.3004541397094727,9.216503143310547,-2.4845495223999023
154,1.8659497499465942,0.24357402324676514,11.171120643615723,-0.2208898663520813,0.02968081831932068,0.10757739841938019,10.433782577514648,-4.702538013458252,6.326169490814209
155,1.8333649635314941,0.19849544763565063,11.3109769821167,0.031190412119030952,-0.03638206794857979,0.03455936908721924,13.86378288269043,-2.48543119430542,2.25536847114563
156,1.624642014503479,0.15841561555862427,11.212824821472168,0.11013385653495789,-0.04568831995129585,0.14499780535697937,-8.813429832458496,-0.9481185078620911,-9.88100528717041
157,1.5399516820907593,0.6412696838378906,11.69655704498291,0.3011649549007416,0.22017312049865723,0.09109602868556976,5.887651443481445,3.5025832653045654,7.9084320068359375
158,1.6283175945281982,0.7980995774269104,11.67465591430664,-0.17894205451011658,-0.04884522035717964,-0.008279833011329174,6.291277885437012,11.86685562133789,-6.495610237121582
159,1.745624303817749,0.30031970143318176,11.85598373413086,-0.07713793218135834,-0.1864064335823059,-0.030674338340759277,-4.802621364593506,-7.452276229858398,-25.436189651489258
160,1.5865260362625122,0.0677156075835228,11.389846801757812,-0.2185601145029068,0.11158481240272522,-0.012346500530838966,-1.9749449491500854,1.0622602701187134,-8.96988582611084
161,1.6288151741027832,0.25297585129737854,11.199434280395508,0.24704691767692566,0.018119215965270996,0.05601330101490021,0.809270441532135,4.178674221038818,-7.7446370124816895
162,1.6553462743759155,-0.1246684342622757,11.383255004882812,0.2493855059146881,0.2338673174381256,-0.021358903497457504,2.887863874435425,3.292248010635376,0.5566246509552002
163,1.8944346904754639,-0.3517349064350128,10.901394844055176,0.06094951555132866,-0.07626098394393921,0.10446742177009583,-1.9467581510543823,12.20461368560791,11.991251945495605
164,1.99403715133667,0.335152268409729,11.135652542114258,0.13585121929645538,0.11804095655679703,-0.06523119658231735,-10.540998458862305,0.28710952401161194,4.689058303833008
165,1.5350533723831177,0.00794078130275011,11.107978820800781,-0.06928133219480515,0.07905398309230804,-0.16819314658641815,1.5737837553024292,1.7949122190475464,-10.280252456665039
166,1.7404757738113403,0.34979966282844543,11.164880752563477,-0.2534158229827881,0.1654345542192459,-0.0491359643638134,-2.3237082958221436,-11.3513765335083,-2.496063709259033
